,area,equivalent_diameter_area,orientation,axis_major_length,axis_minor_length,perimeter,intensity_min,intensity_mean,intensity_max
111,400.0,22.56758334191025,-45.00001609038752,23.065125189341593,23.065125189341593,76.0,77.0,97.3075,115.0
112,2131.0,52.089091658720946,22.87545352618189,80.949943715148,35.80433559478395,214.62741699796953,74.0,93.700140778977,117.0
113,420.0,23.12489154112443,0.0,24.221202832779934,23.065125189341593,78.0,77.0,90.8047619047619,119.0
114,29710.0,194.4940792777037,-42.29514059868095,252.06559539880735,159.41172810231066,889.3868683519033,59.0,119.50548636822619,205.0
115,5178.0,81.19627062026107,27.63724289686756,111.7376306175962,70.94424272063162,387.0538238691624,67.0,94.41599073001159,134.0
116,10699.0,116.7149942771772,-31.423320179472675,122.72315804544432,112.40177064643368,441.48023074035524,69.0,107.47116552948874,147.0
117,10734.0,116.90574525311935,-52.507863277868324,130.14471315856608,111.81905207757342,480.6345596729059,60.0,104.4906838084591,182.0
118,1310.0,40.84046772017998,22.4870161836347,58.27328107649934,30.954402021688832,164.72792206135784,76.0,96.18778625954198,124.0
119,420.0,23.12489154112443,90.00003218077504,24.221202832779934,23.065125189341593,78.0,77.0,97.19761904761904,167.0
120,2182.0,52.70871547108813,-72.94243907455737,62.305718151234956,46.94313586114092,200.04163056034258,74.0,97.75985334555453,184.0
121,501.0,25.25654394235911,-14.43075518987513,26.427788408187045,25.093162182536354,84.8284271247462,69.0,91.77445109780439,108.0
122,749.0,30.881327999401787,64.36821772284802,34.202600180942255,28.517557088719613,106.48528137423858,74.0,97.4592790387183,146.0
123,888.0,33.62494186946387,-70.74805408093394,35.64370689953332,32.4043215867009,115.89949493661166,74.0,93.88738738738739,113.0
124,2285.0,53.93841265480332,84.61976700717562,65.08496119169587,46.5961859508462,196.76955262170046,64.0,106.91859956236324,142.0
125,5001.0,79.79643452699217,58.57289722744865,130.0112857871777,62.74411258258542,381.4386001800126,69.0,102.01079784043192,140.0
126,1707.0,46.61995176813166,3.8389857746668063,57.6721704168144,39.29756327121991,174.48528137423858,77.0,96.22026947861745,130.0
127,693.0,29.70446102021492,90.00003218077504,38.08761828556187,24.221202832779934,104.0,76.0,94.02453102453103,126.0
128,1362.0,41.643153818236335,-4.554832300622664,48.1428262496111,37.62041941011766,148.14213562373095,72.0,100.96622613803231,139.0
129,878.0,33.43507619667515,-8.694106639981554,45.29725725351015,25.33007524437235,120.48528137423857,74.0,95.51366742596811,135.0
130,19940.0,159.33736699851403,26.183370064429937,225.1471731494297,127.13612342750486,874.7766952966368,69.0,108.02311935807423,255.0
131,1068.0,36.875735026940866,-14.75559366559879,48.811729588808305,28.83850912247884,133.55634918610406,74.0,93.76779026217228,119.0
132,840.0,32.703535245865034,-46.93088108149307,35.12912042917066,31.05663066566726,110.14213562373094,77.0,92.92738095238096,131.0
133,22588.0,169.58754328215812,-45.32687556359414,192.54660674624532,164.54751409355038,858.6761902332486,60.0,106.1072693465557,160.0
134,2329.0,54.45525594181148,-87.34057336985694,63.42176922478234,56.38387049562272,237.11269837220811,77.0,95.52898239587806,129.0
135,783.0,31.574460621325464,85.11311014690953,37.30266114240023,27.59744513735835,110.24264068711929,75.0,102.09961685823755,203.0
136,33211.0,205.63452657615522,78.97488469997838,327.61799749334403,178.08533891368273,1311.5290039756342,64.0,105.64331095119087,175.0
137,319.0,20.153496341094687,0.0,33.46640106136302,12.649110640673518,76.0,76.0,93.56739811912226,114.0
138,714.0,30.15116971098976,6.228321405031383,36.26328174557188,25.84451044274913,104.24264068711929,73.0,96.51120448179272,157.0
139,16323.0,144.1634110608932,40.81474159859925,167.25040040861447,133.20345929172348,682.9360748630709,67.0,100.66513508546223,255.0
140,400.0,22.56758334191025,-45.00001609038752,23.065125189341593,23.065125189341593,76.0,77.0,90.5275,103.0
141,462.0,24.253590861306396,90.00003218077504,25.37715508089904,24.221202832779934,82.0,79.0,95.86363636363636,117.0
142,1337.0,41.25919620291836,12.775501202574066,55.59797380761161,32.34143427251627,157.31370849898477,74.0,95.43754674644727,142.0
143,502.0,25.281737508665255,77.27917142009034,26.4196895355044,25.149798128842118,84.24264068711928,79.0,110.84462151394422,182.0
144,1214.0,39.315554266835505,-19.257771452398487,49.584451777257875,32.2193536502848,143.31370849898477,75.0,108.42586490939044,165.0
145,3892.0,70.39494518862311,-18.59333806554573,101.1983585755328,59.74788003171093,344.6690475583121,74.0,91.75513874614595,114.0
146,9431.0,109.58066502078421,82.9326505511027,229.72153719004737,70.415143754384,657.5807358037436,76.0,92.8144417347047,205.0
147,4841.0,78.50957034695148,37.37535480398509,88.5116531352426,72.69861907434893,283.3553390593274,72.0,103.82090477174138,127.0
148,1194.0,38.990357992890814,79.67180088321257,42.59946101683203,36.65103049533416,132.14213562373095,74.0,89.61641541038526,119.0
149,443.0,23.74963406702674,86.09151309166488,32.669652590227656,17.83425567240225,83.07106781186548,79.0,94.6726862302483,110.0
150,341.0,20.83685880248485,90.00003218077504,35.77708763999664,12.649110640673518,80.0,79.0,89.1466275659824,107.0
