Created as New Dataset;Sample 052 By Administrator Date donderdag, februari 26 2026
cm-1;%T
909,00;90,85
908,00;90,47
907,00;90,79
906,00;90,49
905,00;90,93
904,00;90,87
903,00;90,45
902,00;90,78
901,00;90,80
900,00;90,77
899,00;90,83
898,00;90,67
897,00;90,93
896,00;90,83
895,00;91,02
894,00;91,20
893,00;91,53
892,00;90,81
891,00;90,99
890,00;91,06
889,00;91,25
888,00;91,14
887,00;91,32
886,00;91,23
885,00;91,14
884,00;91,69
883,00;91,68
882,00;91,40
881,00;91,75
880,00;91,81
879,00;91,36
878,00;91,50
877,00;92,00
876,00;91,89
875,00;92,26
874,00;92,11
873,00;91,93
872,00;92,18
871,00;92,15
870,00;92,08
869,00;92,02
868,00;92,30
867,00;91,81
866,00;92,11
865,00;92,22
864,00;92,34
863,00;92,60
862,00;92,87
861,00;92,44
860,00;93,07
859,00;92,75
858,00;92,64
857,00;92,87
856,00;92,91
855,00;92,81
854,00;93,20
853,00;93,23
852,00;93,22
851,00;92,84
850,00;93,34
849,00;93,26
848,00;93,00
847,00;93,48
846,00;93,43
845,00;93,31
844,00;93,26
843,00;93,62
842,00;94,01
841,00;93,76
840,00;93,70
839,00;93,55
838,00;93,98
837,00;93,67
836,00;93,64
835,00;94,23
834,00;93,98
833,00;93,62
832,00;94,37
831,00;94,06
830,00;93,81
829,00;94,02
828,00;94,07
827,00;94,04
826,00;93,87
825,00;95,15
824,00;94,64
823,00;94,35
822,00;94,06
821,00;94,02
820,00;94,46
819,00;94,44
818,00;94,58
817,00;94,21
816,00;94,15
815,00;94,82
814,00;94,40
813,00;94,55
812,00;94,94
811,00;94,82
810,00;94,86
809,00;94,88
808,00;94,91
807,00;94,29
806,00;94,78
805,00;94,17
804,00;93,95
803,00;94,93
802,00;94,54
801,00;94,94
800,00;94,48
799,00;94,42
798,00;94,57
797,00;94,46
796,00;95,19
795,00;94,78
794,00;95,14
793,00;94,43
792,00;94,40
791,00;94,85
790,00;95,15
789,00;94,81
788,00;94,96
787,00;94,94
786,00;94,82
785,00;94,47
784,00;94,85
783,00;94,54
782,00;93,98
781,00;94,81
780,00;94,96
779,00;94,23
778,00;94,65
777,00;95,07
776,00;94,65
775,00;94,51
774,00;94,41
773,00;94,82
772,00;94,52
771,00;94,40
770,00;94,96
769,00;94,34
768,00;94,78
767,00;95,08
766,00;95,03
765,00;94,92
764,00;94,69
763,00;94,56
762,00;95,01
761,00;94,24
760,00;94,43
759,00;95,06
758,00;94,44
757,00;94,51
756,00;94,18
755,00;94,45
754,00;94,68
753,00;94,76
752,00;95,11
751,00;94,47
750,00;94,52
749,00;94,12
748,00;94,29
747,00;94,42
746,00;94,82
745,00;94,24
744,00;94,53
743,00;94,55
742,00;95,07
741,00;94,83
740,00;94,65
739,00;94,13
738,00;94,48
737,00;94,92
736,00;94,81
735,00;95,06
734,00;94,34
733,00;94,45
732,00;94,44
731,00;94,31
730,00;95,42
729,00;94,93
728,00;94,23
727,00;94,08
726,00;94,25
725,00;94,04
724,00;94,28
723,00;94,65
722,00;94,97
721,00;94,55
720,00;94,79
719,00;94,74
718,00;94,99
717,00;94,60
716,00;94,99
715,00;94,07
714,00;94,65
713,00;94,85
712,00;94,81
711,00;94,81
710,00;95,05
709,00;95,49
708,00;94,50
707,00;94,31
706,00;94,52
705,00;94,41
704,00;94,91
703,00;94,87
702,00;95,35
701,00;94,25
700,00;94,52
699,00;95,10
698,00;94,21
697,00;94,79
696,00;95,13
695,00;94,16
694,00;94,21
693,00;94,17
692,00;94,36
691,00;94,31
690,00;93,72
689,00;94,58
688,00;94,05
687,00;94,16
686,00;94,08
685,00;94,38
684,00;93,90
683,00;93,74
682,00;93,54
681,00;94,06
680,00;94,35
679,00;94,66
678,00;94,57
677,00;93,27
676,00;93,74
675,00;93,90
674,00;94,20
673,00;93,63
672,00;93,63
671,00;92,59
670,00;93,66
669,00;95,14
668,00;84,76
667,00;95,15
666,00;93,90
665,00;94,06
664,00;94,67
663,00;92,82
662,00;94,57
661,00;94,15
660,00;94,45
659,00;93,83
658,00;93,81
657,00;92,71
656,00;94,16
655,00;92,96
654,00;93,77
653,00;94,34
652,00;94,74
651,00;92,39
650,00;93,14
649,00;94,65
648,00;92,82
647,00;95,13
646,00;91,94
645,00;93,57
644,00;93,26
643,00;94,09
642,00;93,64
641,00;94,69
640,00;92,90
639,00;93,09
638,00;92,46
637,00;90,98
636,00;90,01
635,00;90,79
634,00;90,96
633,00;91,14
632,00;92,18
631,00;93,66
630,00;89,24
629,00;92,11
628,00;92,65
627,00;91,77
626,00;90,49
625,00;90,86
624,00;91,77
623,00;87,71
622,00;89,09
621,00;89,23
620,00;91,24
619,00;96,52
618,00;95,28
617,00;84,11
616,00;87,13
615,00;89,33
614,00;91,64
613,00;93,39
612,00;88,93
611,00;90,51
610,00;93,20
609,00;92,80
608,00;84,26
607,00;87,66
606,00;87,60
605,00;89,26
604,00;90,19
603,00;89,75
602,00;85,66
601,00;89,17
600,00;92,96
