Created as New Dataset;Sample 056 By Administrator Date donderdag, februari 26 2026,
2012,79,84
2011,79,44
2010,79,21
2009,79,52
2008,79,65
2007,78,73
2006,79,54
2005,79,22
2004,79,44
2003,79,80
2002,79,84
2001,78,53
2000,79,64
1999,79,58
1998,79,14
1997,79,27
1996,79,73
1995,79,29
1994,79,45
1993,79,76
1992,79,28
1991,78,71
1990,79,23
1989,79,72
1988,79,33
1987,79,70
1986,79,49
1985,79,75
1984,79,93
1983,79,52
1982,79,42
1981,79,84
1980,79,67
1979,79,11
1978,79,15
1977,79,49
1976,79,88
1975,80,7
1974,79,67
1973,79,37
1972,79,64
1971,79,50
1970,79,2
1969,79,77
1968,79,97
1967,80,3
1966,79,47
1965,79,39
1964,79,32
1963,79,35
1962,80,18
1961,79,84
1960,80,12
1959,79,59
1958,79,6
1957,79,67
1956,79,83
1955,79,38
1954,79,80
1953,79,59
1952,79,49
1951,79,80
1950,80,2
1949,79,81
1948,79,72
1947,79,76
1946,79,67
1945,79,97
1944,79,85
1943,79,17
1942,79,91
1941,79,73
1940,79,85
1939,79,77
1938,79,46
1937,80,30
1936,79,77
1935,79,62
1934,79,68
1933,79,52
1932,79,80
1931,80,1
1930,80,10
1929,80,15
1928,79,67
1927,79,78
1926,80,15
1925,79,98
1924,80,23
1923,79,93
1922,79,93
1921,79,93
1920,80,7
1919,79,78
1918,80,4
1917,79,85
1916,80,19
1915,80,16
1914,79,96
1913,79,99
1912,80,44
1911,80,34
1910,80,24
1909,79,93
1908,79,82
1907,80,36
1906,80,9
1905,80,11
1904,80,18
1903,79,99
1902,79,89
1901,80,27
1900,80,35
1899,80,26
1898,80,15
1897,80,33
1896,80,19
1895,80,15
1894,80,15
1893,80,28
1892,80,13
1891,80,19
1890,80,33
1889,79,97
1888,80,37
1887,80,24
1886,80,17
1885,80,27
1884,80,32
1883,80,12
1882,80,67
1881,80,19
1880,80,32
1879,80,36
1878,80,27
1877,80,52
1876,80,34
1875,80,52
1874,80,32
1873,80,42
1872,80,40
1871,80,30
1870,80,25
1869,80,8
1868,80,52
1867,80,18
1866,80,30
1865,80,32
1864,80,29
1863,80,63
1862,80,68
1861,80,66
1860,80,61
1859,80,83
1858,80,85
1857,80,65
1856,80,63
1855,80,77
1854,80,59
1853,80,77
1852,80,95
1851,80,46
1850,80,67
1849,80,79
1848,80,63
1847,80,62
1846,80,57
1845,80,74
1844,80,95
1843,80,62
1842,80,88
1841,80,87
1840,80,65
1839,80,74
1838,80,71
1837,80,77
1836,80,76
1835,80,67
1834,80,59
1833,80,61
1832,80,51
1831,80,52
1830,81,0
1829,80,75
1828,80,25
1827,80,24
1826,80,46
1825,80,80
1824,80,34
1823,80,61
1822,80,40
1821,80,28
1820,80,23
1819,80,27
1818,80,28
1817,80,8
1816,80,36
1815,80,29
1814,80,39
1813,80,47
1812,80,42
1811,80,37
1810,80,43
1809,80,71
1808,80,62
1807,80,56
1806,80,69
1805,80,64
1804,80,74
1803,80,91
1802,80,65
1801,80,81
1800,81,5
1799,80,98
1798,80,77
1797,80,80
1796,81,12
1795,80,79
1794,80,92
1793,81,22
1792,80,94
1791,80,97
1790,80,77
1789,81,8
1788,81,21
1787,81,26
1786,81,11
1785,81,54
1784,81,7
1783,81,7
1782,81,19
1781,81,45
1780,81,23
1779,81,16
1778,81,35
1777,81,21
1776,81,55
1775,81,24
1774,81,25
1773,81,98
1772,81,5
1771,81,43
1770,81,21
1769,81,50
1768,81,79
1767,81,36
1766,81,45
1765,81,43
1764,81,48
1763,81,47
1762,81,92
1761,81,50
1760,81,40
1759,81,41
1758,81,30
1757,81,99
1756,81,54
1755,81,75
1754,81,64
1753,81,36
1752,81,42
1751,82,62
1750,81,54
1749,81,60
1748,81,65
1747,81,68
1746,81,69
1745,81,52
1744,81,51
1743,81,71
1742,81,54
1741,81,52
1740,82,22
1739,81,76
1738,81,70
1737,81,69
1736,81,63
1735,81,77
1734,82,12
1733,81,66
1732,81,53
1731,81,61
1730,82,3
1729,81,71
1728,81,86
1727,81,78
1726,81,77
1725,81,85
1724,82,0
1723,81,80
1722,81,83
1721,81,96
1720,81,67
1719,81,70
1718,81,74
1717,81,73
1716,81,68
1715,81,85
1714,81,74
1713,81,79
1712,81,80
1711,81,98
1710,82,14
1709,81,81
1708,81,80
1707,82,7
1706,81,90
1705,81,64
1704,82,8
1703,81,79
1702,81,79
1701,82,17
1700,81,3
1699,81,91
1698,81,81
1697,81,72
1696,83,68
1695,81,70
1694,81,98
1693,81,92
1692,82,3
1691,81,97
1690,82,4
1689,81,84
1688,81,90
1687,81,77
1686,81,94
1685,81,88
1684,82,24
1683,81,59
1682,81,65
1681,81,89
1680,82,10
1679,81,82
1678,81,95
1677,81,96
1676,82,18
1675,82,21
1674,81,76
1673,81,59
1672,81,71
1671,81,60
1670,81,71
1669,82,10
1668,81,85
1667,81,71
1666,81,74
1665,81,76
1664,81,72
1663,82,32
1662,81,90
1661,81,65
1660,81,65
1659,81,75
1658,81,73
1657,81,67
1656,81,72
1655,80,99
1654,80,85
1653,81,18
1652,82,59
1651,81,53
1650,81,54
1649,81,62
1648,81,61
1647,81,81
1646,82,69
1645,81,60
1644,81,49
1643,81,54
1642,81,54
1641,81,50
1640,81,60
1639,81,47
1638,81,57
1637,81,18
1636,81,79
1635,83,37
1634,81,70
1633,81,58
1632,81,61
1631,81,52
1630,81,61
1629,81,61
1628,81,96
1627,81,58
1626,81,57
1625,81,56
1624,81,89
1623,81,50
1622,81,56
1621,81,61
1620,81,59
1619,81,82
1618,81,47
1617,82,72
1616,81,96
1615,81,97
1614,81,84
1613,81,77
1612,82,0
1611,81,84
1610,81,72
1609,81,74
1608,81,90
1607,82,1
1606,81,83
1605,81,61
1604,81,92
1603,82,14
1602,81,88
1601,81,91
1600,81,83
1599,81,98
1598,81,95
1597,81,95
1596,81,97
1595,82,5
1594,81,94
1593,81,92
1592,81,88
1591,81,87
1590,81,96
1589,81,97
1588,82,4
1587,82,5
1586,82,12
1585,82,0
1584,82,6
1583,82,1
1582,82,4
1581,82,2
1580,81,85
1579,81,81
1578,81,85
1577,82,15
1576,83,32
1575,81,62
1574,81,76
1573,81,79
1572,81,60
1571,81,39
1570,81,68
1569,81,50
1568,81,29
1567,81,16
1566,80,83
1565,80,76
1564,80,80
1563,80,62
1562,80,33
1561,80,10
1560,80,29
1559,79,38
1558,80,60
1557,80,3
1556,79,48
1555,79,14
1554,79,85
1553,79,17
1552,79,15
1551,78,75
1550,78,62
1549,78,46
1548,78,45
1547,78,13
1546,77,74
1545,78,33
1544,77,70
1543,77,31
1542,77,30
1541,76,66
1540,77,81
1539,77,60
1538,76,87
1537,76,66
1536,76,52
1535,76,5
1534,75,83
1533,75,93
1532,75,73
1531,75,53
1530,75,8
1529,74,96
1528,74,71
1527,74,46
1526,74,37
1525,74,27
1524,73,90
1523,73,61
1522,73,3
1521,73,90
1520,73,16
1519,72,65
1518,72,40
1517,72,63
1516,71,70
1515,71,77
1514,71,46
1513,70,98
1512,70,92
1511,70,36
1510,70,2
1509,69,67
1508,68,80
1507,71,73
1506,69,88
1505,69,4
1504,68,38
1503,68,25
1502,67,80
1501,67,64
1500,67,22
1499,66,94
1498,66,43
1497,66,13
1496,66,24
1495,66,1
1494,65,64
1493,65,30
1492,65,2
1491,64,70
1490,64,62
1489,64,36
1488,64,20
1487,63,92
1486,63,67
1485,63,56
1484,63,38
1483,63,13
1482,62,74
1481,62,56
1480,62,30
1479,62,25
1478,61,83
1477,61,71
1476,61,35
1475,61,10
1474,60,72
1473,60,41
1472,61,8
1471,60,35
1470,59,99
1469,59,57
1468,59,39
1467,59,12
1466,58,55
1465,58,72
1464,58,47
1463,58,14
1462,57,75
1461,57,51
1460,57,24
1459,56,84
1458,56,71
1457,57,16
1456,56,33
1455,56,32
1454,56,23
1453,56,0
1452,55,89
1451,55,72
1450,55,55
1449,55,40
1448,55,47
1447,55,27
1446,55,26
1445,55,16
1444,55,13
1443,55,2
1442,54,98
1441,55,3
1440,54,91
1439,54,81
1438,54,34
1437,54,72
1436,54,99
1435,54,70
1434,54,66
1433,54,77
1432,54,86
1431,54,81
1430,55,30
1429,55,30
1428,55,57
1427,55,65
1426,55,80
1425,56,6
1424,56,38
1423,56,72
1422,56,95
1421,57,39
1420,57,52
1419,57,80
1418,58,6
1417,58,50
1416,58,73
1415,58,97
1414,59,23
1413,59,48
1412,59,57
1411,59,76
1410,60,11
1409,60,27
1408,60,46
1407,60,52
1406,60,60
1405,61,4
1404,61,12
1403,61,27
1402,61,66
1401,61,73
1400,61,81
1399,62,39
1398,62,43
1397,62,57
1396,62,93
1395,63,13
1394,63,51
1393,63,68
1392,63,78
1391,63,99
1390,64,31
1389,64,46
1388,64,45
1387,64,93
1386,65,14
1385,65,45
1384,65,56
1383,65,71
1382,66,1
1381,66,6
1380,66,20
1379,66,40
1378,66,55
1377,66,80
1376,66,89
1375,67,17
1374,67,35
1373,67,39
1372,67,65
1371,67,83
1370,68,4
1369,68,27
1368,68,41
1367,68,70
1366,68,66
1365,68,84
1364,68,85
1363,69,5
1362,69,22
1361,69,59
1360,69,71
1359,69,85
1358,69,99
1357,70,10
1356,70,18
1355,70,37
1354,70,56
1353,70,78
1352,70,88
1351,71,6
1350,71,9
1349,71,29
1348,71,44
1347,71,54
1346,71,81
1345,71,87
1344,71,94
1343,71,99
1342,72,18
1341,72,25
1340,72,24
1339,72,43
1338,72,49
1337,72,72
1336,72,97
1335,73,16
1334,73,12
1333,73,17
1332,73,34
1331,73,44
1330,73,52
1329,73,75
1328,73,87
1327,73,91
1326,74,9
1325,74,16
1324,74,27
1323,74,35
1322,74,45
1321,74,39
1320,74,63
1319,74,69
1318,74,97
1317,75,13
1316,75,6
1315,75,20
1314,75,19
1313,75,34
1312,75,43
1311,75,66
1310,75,75
1309,75,68
1308,75,92
1307,75,97
1306,76,8
1305,76,12
1304,76,22
1303,76,25
1302,76,52
1301,76,37
1300,76,54
1299,76,67
1298,76,63
1297,76,80
1296,76,91
1295,76,84
1294,77,16
1293,77,1
1292,77,14
1291,77,23
1290,77,40
1289,77,36
1288,77,46
1287,77,52
1286,77,57
1285,77,73
1284,77,63
1283,77,77
1282,77,93
1281,78,5
1280,78,6
1279,78,22
1278,78,17
1277,78,24
1276,78,30
1275,78,41
1274,78,43
1273,78,44
1272,78,50
1271,78,66
1270,78,82
1269,78,66
1268,78,96
1267,78,99
1266,78,93
1265,79,3
1264,79,8
1263,79,16
1262,79,18
1261,79,31
1260,79,32
1259,79,39
1258,79,56
1257,79,63
1256,79,54
1255,79,69
1254,79,84
1253,79,73
1252,79,81
1251,79,87
1250,79,97
1249,79,99
1248,80,5
1247,80,16
1246,80,10
1245,80,16
1244,80,24
1243,80,31
1242,80,32
1241,80,36
1240,80,42
1239,80,34
1238,80,50
1237,80,40
1236,80,54
1235,80,41
1234,80,70
1233,80,92
1232,80,67
1231,80,66
1230,80,79
1229,80,83
1228,80,86
1227,80,77
1226,80,84
1225,80,99
1224,80,91
1223,80,93
1222,81,5
1221,81,20
1220,81,11
1219,81,9
1218,81,15
1217,81,9
1216,81,0
1215,80,99
1214,81,18
1213,81,30
1212,80,89
1211,80,94
1210,81,18
1209,80,98
1208,80,84
1207,80,86
1206,80,93
1205,80,85
1204,80,93
1203,80,91
1202,80,82
1201,80,88
1200,80,66
1199,80,74
1198,80,69
1197,80,72
1196,80,67
1195,80,53
1194,80,40
1193,80,46
1192,80,39
1191,80,31
1190,80,45
1189,80,38
1188,80,34
1187,80,24
1186,80,5
1185,80,7
1184,80,20
1183,80,5
1182,80,7
1181,79,95
1180,80,5
1179,79,94
1178,80,13
1177,80,9
1176,80,5
1175,80,11
1174,80,8
1173,80,8
1172,79,96
1171,79,99
1170,79,98
1169,79,72
1168,79,85
1167,79,92
1166,79,60
1165,79,79
1164,79,66
1163,79,77
1162,79,86
1161,79,96
1160,79,70
1159,79,86
1158,79,96
1157,80,4
1156,79,91
1155,79,85
1154,80,7
1153,79,98
1152,79,58
1151,80,23
1150,79,82
1149,79,88
1148,79,94
1147,79,61
1146,79,52
1145,79,23
1144,79,23
1143,79,34
1142,79,13
1141,79,12
1140,79,19
1139,79,3
1138,78,90
1137,78,81
1136,78,75
1135,78,59
1134,78,37
1133,78,20
1132,78,6
1131,77,95
1130,77,59
1129,77,73
1128,77,55
1127,77,40
1126,77,8
1125,76,88
1124,76,77
1123,76,42
1122,76,28
1121,76,4
1120,75,82
1119,75,80
1118,75,4
1117,75,26
1116,75,19
1115,75,1
1114,74,93
1113,74,74
1112,74,35
1111,74,20
1110,74,6
1109,74,3
1108,73,68
1107,73,51
1106,73,3
1105,72,93
1104,73,28
1103,72,53
1102,72,6
1101,71,96
1100,71,86
1099,71,70
1098,71,50
1097,71,19
1096,70,70
1095,70,38
1094,70,26
1093,69,62
1092,69,42
1091,69,41
1090,69,24
1089,68,54
1088,68,6
1087,67,93
1086,67,33
1085,66,57
1084,66,73
1083,65,97
1082,65,25
1081,64,61
1080,63,96
1079,63,62
1078,63,26
1077,63,18
1076,63,2
1075,62,40
1074,62,90
1073,62,81
1072,62,38
1071,62,28
1070,62,2
1069,62,7
1068,61,61
1067,61,55
1066,61,41
1065,60,77
1064,60,50
1063,59,96
1062,59,66
1061,59,46
1060,59,7
1059,58,84
1058,58,94
1057,58,78
1056,58,60
1055,58,35
1054,58,58
1053,58,85
1052,58,45
1051,58,33
1050,58,46
1049,58,36
1048,58,17
1047,57,85
1046,58,8
1045,57,61
1044,57,5
1043,57,6
1042,56,90
1041,56,43
1040,56,40
1039,55,71
1038,55,31
1037,55,9
1036,54,90
1035,54,89
1034,54,41
1033,54,32
1032,53,83
1031,53,93
1030,53,72
1029,53,60
1028,53,67
1027,53,66
1026,53,76
1025,53,93
1024,53,88
1023,54,26
1022,54,9
1021,54,13
1020,54,20
1019,54,71
1018,54,71
1017,54,76
1016,55,0
1015,55,23
1014,55,47
1013,55,32
1012,55,51
1011,55,67
1010,55,84
1009,55,91
1008,56,17
1007,56,4
1006,56,40
1005,56,45
1004,56,51
1003,56,73
1002,57,6
1001,57,17
1000,57,60
999,57,61
998,58,5
997,58,4
996,58,26
995,58,50
994,58,95
993,59,33
992,59,37
991,59,48
990,59,58
989,59,90
988,60,34
987,60,71
986,60,77
985,61,23
984,61,37
983,61,74
982,62,28
981,62,64
980,63,11
979,63,2
978,63,92
977,64,30
976,64,61
975,65,1
974,65,27
973,66,6
972,66,41
971,66,38
970,67,20
969,67,72
968,68,20
967,68,56
966,69,23
965,69,70
964,70,21
963,70,34
962,70,78
961,71,50
960,71,70
959,71,94
958,72,27
957,72,44
956,72,96
955,73,27
954,73,37
953,73,80
952,74,4
951,74,30
950,74,20
949,74,71
948,74,84
947,74,83
946,75,17
945,75,11
944,74,61
943,75,26
942,75,60
941,75,41
940,75,52
939,75,65
938,75,70
937,75,98
936,75,81
935,75,75
934,75,50
933,75,76
932,76,7
931,75,98
930,75,80
929,76,34
928,76,10
927,76,46
926,76,24
925,76,51
924,76,41
923,76,20
922,76,67
921,76,45
920,76,25
919,76,54
918,76,73
917,76,39
916,76,86
915,76,50
914,76,60
913,76,46
912,76,93
911,76,93
910,77,29
909,77,32
908,77,42
907,77,68
906,77,38
905,78,4
904,78,5
903,78,17
902,78,46
901,78,92
900,79,13
899,79,52
898,79,58
897,79,86
896,80,4
895,80,17
894,80,17
893,79,22
892,79,7
891,78,80
890,77,42
889,76,31
888,74,92
887,72,89
886,71,22
885,68,67
884,66,65
883,65,0
882,63,63
881,63,25
880,63,5
879,62,90
878,63,62
877,64,65
876,65,8
875,65,73
874,66,62
873,67,71
872,68,52
871,69,83
870,71,27
869,72,84
868,74,12
867,75,30
866,76,27
865,76,94
864,78,54
863,78,96
862,79,88
861,80,16
860,81,6
859,81,64
858,82,3
857,82,31
856,82,51
855,83,3
854,83,4
853,82,23
852,83,42
851,83,78
850,84,27
849,84,81
848,85,13
847,85,25
846,85,71
845,85,78
844,85,90
843,86,10
842,86,56
841,86,70
840,86,37
839,86,82
838,86,89
837,86,78
836,86,68
835,86,83
834,86,46
833,86,44
832,86,93
831,86,25
830,86,77
829,86,73
828,86,82
827,86,47
826,86,80
825,87,70
824,87,32
823,87,54
822,87,53
821,87,94
820,87,8
819,87,89
818,88,20
817,88,28
816,87,46
815,87,94
814,88,62
813,88,28
812,88,53
811,88,11
810,88,60
809,88,1
808,88,0
807,87,93
806,87,71
805,87,65
804,86,63
803,86,86
802,86,85
801,86,53
800,86,20
799,86,37
798,85,92
797,86,29
796,86,70
795,86,84
794,86,87
793,86,54
792,86,95
791,87,33
790,88,17
789,87,84
788,87,99
787,87,88
786,87,42
785,87,50
784,88,50
783,87,35
782,87,5
781,87,30
780,87,9
779,87,11
778,87,70
777,87,97
776,88,8
775,87,88
774,87,79
773,88,5
772,88,38
771,88,71
770,88,91
769,88,52
768,88,63
767,89,2
766,88,92
765,89,31
764,88,92
763,88,86
762,88,97
761,88,60
760,88,75
759,88,68
758,89,14
757,88,35
756,88,48
755,88,86
754,88,53
753,89,15
752,88,93
751,88,43
750,88,46
749,87,97
748,88,16
747,88,68
746,88,70
745,88,82
744,88,63
743,88,20
742,88,44
741,88,11
740,87,79
739,87,67
738,88,19
737,88,36
736,87,49
735,88,4
734,86,71
733,85,93
732,84,67
731,83,3
730,82,88
729,81,96
728,81,34
727,81,97
726,82,65
725,83,87
724,84,30
723,84,63
722,85,22
721,85,24
720,85,66
719,85,46
718,86,7
717,85,84
716,85,58
715,85,57
714,85,64
713,86,12
712,85,92
711,85,89
710,85,64
709,85,63
708,85,31
707,84,78
706,85,28
705,84,80
704,84,76
703,84,67
702,84,93
701,84,10
700,84,26
699,84,16
698,83,74
697,83,57
696,83,68
695,82,97
694,83,40
693,83,30
692,83,71
691,83,67
690,83,6
689,82,98
688,82,78
687,83,52
686,83,97
685,83,45
684,82,88
683,82,15
682,82,56
681,82,25
680,83,13
679,83,47
678,82,57
677,82,55
676,82,58
675,83,7
674,82,95
673,82,25
672,81,47
671,82,30
670,81,25
669,81,96
668,82,51
667,81,23
666,80,69
665,80,35
664,81,14
663,79,39
662,80,18
661,78,78
660,78,61
659,76,46
658,76,8
657,76,59
656,76,8
655,75,64
654,74,3
653,74,15
652,72,55
651,70,75
650,71,72
649,70,92
648,68,77
647,70,10
646,68,92
645,66,98
644,68,54
643,66,79
642,65,87
641,67,24
640,66,48
639,67,11
638,65,59
637,65,19
636,65,44
635,62,75
634,64,72
633,64,41
632,65,9
631,65,24
630,63,26
629,62,87
628,62,72
627,62,60
626,65,69
625,65,25
624,63,37
623,61,68
622,60,52
621,61,53
620,59,9
619,61,31
618,60,14
617,57,62
616,59,46
615,56,38
614,59,43
613,57,82
612,56,30
611,54,76
610,55,70
609,60,69
608,54,87
607,52,58
606,57,18
605,53,30
604,55,80
603,58,97
602,55,64
601,51,71
600,53,75
