Created as New Dataset;Sample 058 By Administrator Date donderdag, februari 26 2026
cm-1;%T
1074,00;42,26
1073,00;17,89
1072,00;-6,87
1071,00;-31,63
1070,00;-55,47
1069,00;-76,93
1068,00;-94,52
1067,00;-108,89
1066,00;-118,70
1065,00;-122,87
1064,00;-122,70
1063,00;-117,41
1062,00;-107,34
1061,00;-92,06
1060,00;-73,39
1059,00;-52,05
1058,00;-28,65
1057,00;-3,46
1056,00;22,13
1055,00;46,41
1054,00;68,67
1053,00;88,17
1052,00;102,81
1051,00;113,61
1050,00;120,20
1049,00;122,46
1048,00;119,28
1047,00;111,06
1046,00;98,91
1045,00;82,15
1044,00;62,18
1043,00;38,98
1042,00;15,09
1041,00;-9,72
1040,00;-34,22
1039,00;-57,00
1038,00;-76,88
1037,00;-94,07
1036,00;-107,45
1035,00;-116,12
1034,00;-119,50
1033,00;-118,25
1032,00;-112,49
1031,00;-101,79
1030,00;-86,95
1029,00;-68,75
1028,00;-47,72
1027,00;-24,36
1026,00;-0,02
1025,00;23,32
1024,00;46,16
1023,00;68,05
1022,00;85,86
1021,00;99,88
1020,00;110,48
1019,00;116,47
1018,00;117,23
1017,00;113,47
1016,00;104,92
1015,00;92,37
1014,00;75,86
1013,00;55,48
1012,00;33,48
1011,00;10,57
1010,00;-13,13
1009,00;-36,59
1008,00;-57,77
1007,00;-76,97
1006,00;-92,91
1005,00;-105,28
1004,00;-112,68
1003,00;-115,59
1002,00;-114,08
1001,00;-107,61
1000,00;-96,54
999,00;-81,53
998,00;-63,62
997,00;-43,09
996,00;-20,17
995,00;3,54
994,00;26,11
993,00;48,51
992,00;68,87
991,00;85,93
990,00;99,28
989,00;108,84
988,00;114,13
987,00;113,91
986,00;109,06
985,00;99,83
984,00;86,81
983,00;69,71
982,00;50,31
981,00;29,06
980,00;6,66
979,00;-16,56
978,00;-38,74
977,00;-59,25
976,00;-77,41
975,00;-93,00
974,00;-104,18
973,00;-111,50
972,00;-114,31
971,00;-111,86
970,00;-105,31
969,00;-94,23
968,00;-78,87
967,00;-60,73
966,00;-39,47
965,00;-16,38
964,00;7,18
963,00;30,01
962,00;52,40
961,00;72,44
960,00;88,78
959,00;101,63
958,00;110,11
957,00;113,68
956,00;112,58
955,00;107,15
954,00;97,35
953,00;83,68
952,00;66,39
951,00;46,75
950,00;25,60
949,00;2,83
948,00;-20,19
947,00;-41,75
946,00;-62,01
945,00;-79,33
944,00;-93,17
943,00;-103,82
942,00;-109,82
941,00;-111,18
940,00;-107,97
939,00;-100,26
938,00;-88,68
937,00;-73,23
936,00;-55,20
935,00;-33,88
934,00;-11,73
933,00;10,21
932,00;32,40
931,00;53,10
930,00;71,40
929,00;86,54
928,00;98,30
927,00;106,18
926,00;108,59
925,00;108,16
924,00;102,19
923,00;92,16
922,00;78,60
921,00;61,41
920,00;42,09
919,00;21,22
918,00;-0,95
917,00;-22,97
916,00;-43,48
915,00;-62,41
914,00;-79,29
913,00;-91,95
912,00;-100,99
911,00;-106,27
910,00;-107,04
909,00;-103,31
908,00;-94,63
907,00;-82,70
906,00;-67,41
905,00;-49,52
904,00;-28,84
903,00;-7,87
902,00;12,84
901,00;34,10
900,00;53,78
899,00;71,02
898,00;84,81
897,00;95,89
896,00;102,30
895,00;104,92
894,00;102,96
893,00;97,07
892,00;86,47
891,00;72,57
890,00;55,32
889,00;36,90
888,00;16,66
887,00;-4,46
886,00;-24,84
885,00;-44,77
884,00;-61,55
883,00;-76,32
882,00;-89,54
881,00;-98,04
880,00;-102,92
879,00;-101,23
878,00;-96,97
877,00;-91,27
876,00;-78,70
875,00;-64,31
874,00;-46,14
873,00;-26,70
872,00;-6,70
871,00;14,36
870,00;35,20
869,00;53,90
868,00;70,93
867,00;85,24
866,00;94,20
865,00;98,42
864,00;104,92
863,00;103,20
862,00;97,02
861,00;86,73
860,00;72,11
859,00;54,97
858,00;36,17
857,00;15,11
856,00;-6,44
855,00;-27,44
854,00;-47,53
853,00;-66,69
852,00;-82,02
851,00;-93,50
850,00;-102,51
849,00;-106,91
848,00;-108,50
847,00;-103,63
846,00;-94,94
845,00;-82,02
844,00;-65,15
843,00;-45,79
842,00;-24,90
841,00;-2,62
840,00;17,90
839,00;40,10
838,00;59,39
837,00;76,32
836,00;89,20
835,00;99,18
834,00;106,07
833,00;107,53
832,00;105,31
831,00;97,50
830,00;85,60
829,00;70,79
828,00;51,54
827,00;31,92
826,00;11,20
825,00;-10,29
824,00;-31,09
823,00;-51,23
822,00;-69,67
821,00;-85,57
820,00;-98,14
819,00;-107,12
818,00;-111,12
817,00;-110,16
816,00;-104,68
815,00;-91,24
814,00;-75,74
813,00;-64,58
812,00;-45,30
811,00;-23,41
810,00;-0,37
809,00;22,80
808,00;44,04
807,00;64,20
806,00;81,79
805,00;95,49
804,00;105,03
803,00;111,68
802,00;112,67
801,00;109,51
800,00;101,02
799,00;88,82
798,00;73,43
797,00;54,32
796,00;32,78
795,00;10,44
794,00;-12,50
793,00;-35,35
792,00;-58,24
791,00;-77,24
790,00;-93,33
789,00;-105,51
788,00;-113,80
787,00;-117,13
786,00;-115,77
785,00;-105,90
784,00;-93,80
783,00;-83,35
782,00;-64,17
781,00;-43,91
780,00;-20,97
779,00;3,16
778,00;26,79
777,00;48,52
776,00;69,55
775,00;86,56
774,00;103,00
773,00;112,32
772,00;117,23
771,00;116,32
770,00;112,97
769,00;103,19
768,00;89,73
767,00;73,48
766,00;54,11
765,00;31,37
764,00;6,99
763,00;-16,86
762,00;-41,34
761,00;-62,70
760,00;-81,99
759,00;-98,95
758,00;-109,14
757,00;-115,59
756,00;-118,15
755,00;-116,29
754,00;-109,54
753,00;-97,54
752,00;-81,86
751,00;-62,17
750,00;-40,82
749,00;-17,34
748,00;7,33
747,00;30,73
746,00;53,46
745,00;74,53
744,00;92,21
743,00;105,12
742,00;115,17
741,00;119,45
740,00;118,92
739,00;113,22
738,00;103,63
737,00;90,21
736,00;74,00
735,00;51,12
734,00;28,19
733,00;3,99
732,00;-21,47
731,00;-45,12
730,00;-66,84
729,00;-83,89
728,00;-103,05
727,00;-115,17
726,00;-121,91
725,00;-123,95
724,00;-120,50
723,00;-112,73
722,00;-95,86
721,00;-74,68
720,00;-66,56
719,00;-40,03
718,00;-14,48
717,00;11,01
716,00;34,28
715,00;57,69
714,00;78,36
713,00;94,61
712,00;108,52
711,00;117,34
710,00;121,88
709,00;120,26
708,00;114,00
707,00;102,66
706,00;87,51
705,00;69,88
704,00;46,38
703,00;25,65
702,00;-1,22
701,00;-25,67
700,00;-49,27
699,00;-72,36
698,00;-88,25
697,00;-105,75
696,00;-114,98
695,00;-121,09
694,00;-121,20
693,00;-119,14
692,00;-112,22
691,00;-86,59
690,00;-44,50
689,00;-7,53
688,00;-23,48
687,00;-13,55
686,00;20,60
685,00;34,36
684,00;65,94
683,00;85,55
682,00;97,25
681,00;117,86
680,00;121,15
679,00;117,67
678,00;120,19
677,00;116,23
676,00;107,69
675,00;85,24
674,00;74,26
673,00;45,32
672,00;15,00
671,00;-5,28
670,00;-43,10
669,00;-228,42
668,00;-103,09
667,00;-42,87
666,00;-99,23
665,00;-120,14
664,00;-127,88
663,00;-127,30
662,00;-121,63
661,00;-111,22
660,00;-87,14
659,00;-52,65
658,00;-56,34
657,00;-24,53
656,00;-8,49
655,00;21,93
654,00;49,25
653,00;64,73
652,00;81,22
651,00;99,07
650,00;112,54
649,00;128,45
648,00;125,91
647,00;124,50
646,00;120,60
645,00;97,14
644,00;68,22
643,00;59,58
642,00;30,00
641,00;14,58
640,00;0,42
639,00;-33,50
638,00;-55,01
637,00;-77,25
636,00;-95,05
635,00;-105,74
634,00;-114,23
633,00;-118,86
632,00;-116,93
631,00;-112,99
630,00;-98,38
629,00;-88,51
628,00;-69,72
627,00;-40,54
626,00;-10,71
625,00;-0,64
624,00;26,64
623,00;45,67
622,00;68,08
621,00;87,50
620,00;98,83
619,00;109,90
618,00;115,86
617,00;107,70
616,00;110,32
615,00;104,17
614,00;89,01
613,00;77,23
612,00;57,08
611,00;33,24
610,00;16,62
609,00;-11,87
608,00;-34,91
607,00;-52,85
606,00;-71,81
605,00;-86,54
604,00;-99,04
603,00;-106,83
602,00;-109,65
601,00;-82,48
600,00;-0,37
